bfs-f,parcprinter-strips08,000,0,True
bfs-f,parcprinter-strips08,001,0,True
bfs-f,parcprinter-strips08,002,0,True
bfs-f,parcprinter-strips08,003,0,True
bfs-f,parcprinter-strips08,004,1,True
bfs-f,parcprinter-strips08,005,0,True
bfs-f,parcprinter-strips08,006,0,True
bfs-f,parcprinter-strips08,007,1,True
bfs-f,parcprinter-strips08,008,1,True
bfs-f,parcprinter-strips08,009,3,True
bfs-f,parcprinter-strips08,010,0,True
bfs-f,parcprinter-strips08,011,0,True
bfs-f,parcprinter-strips08,012,0,True
bfs-f,parcprinter-strips08,013,1,True
bfs-f,parcprinter-strips08,014,1,True
bfs-f,parcprinter-strips08,015,0,True
bfs-f,parcprinter-strips08,016,1,True
bfs-f,parcprinter-strips08,017,2,True
bfs-f,parcprinter-strips08,018,4,True
bfs-f,parcprinter-strips08,019,5,True
bfs-f,parcprinter-strips08,020,0,True
bfs-f,parcprinter-strips08,021,0,True
bfs-f,parcprinter-strips08,022,0,True
bfs-f,parcprinter-strips08,023,1,True
bfs-f,parcprinter-strips08,024,0,True
bfs-f,parcprinter-strips08,025,5,True
bfs-f,parcprinter-strips08,026,16,True
bfs-f,parcprinter-strips08,027,478,True
bfs-f,parcprinter-strips08,028,868,True
bfs-f,parcprinter-strips08,029,149,True
jasper,parcprinter-strips08,000,0,True
jasper,parcprinter-strips08,001,0,True
jasper,parcprinter-strips08,002,0,True
jasper,parcprinter-strips08,003,0,True
jasper,parcprinter-strips08,004,0,True
jasper,parcprinter-strips08,005,1,True
jasper,parcprinter-strips08,006,0,True
jasper,parcprinter-strips08,007,1,True
jasper,parcprinter-strips08,008,1,True
jasper,parcprinter-strips08,009,0,True
jasper,parcprinter-strips08,010,0,True
jasper,parcprinter-strips08,011,0,True
jasper,parcprinter-strips08,012,0,True
jasper,parcprinter-strips08,013,0,True
jasper,parcprinter-strips08,014,1,True
jasper,parcprinter-strips08,015,0,True
jasper,parcprinter-strips08,016,0,True
jasper,parcprinter-strips08,017,0,True
jasper,parcprinter-strips08,018,0,True
jasper,parcprinter-strips08,019,0,True
jasper,parcprinter-strips08,020,0,True
jasper,parcprinter-strips08,021,0,True
jasper,parcprinter-strips08,022,0,True
jasper,parcprinter-strips08,023,1,True
jasper,parcprinter-strips08,024,0,True
jasper,parcprinter-strips08,025,0,True
jasper,parcprinter-strips08,026,0,True
jasper,parcprinter-strips08,027,1,True
jasper,parcprinter-strips08,028,1,True
jasper,parcprinter-strips08,029,1,True
mercury,parcprinter-strips08,000,1,True
mercury,parcprinter-strips08,001,0,True
mercury,parcprinter-strips08,002,0,True
mercury,parcprinter-strips08,003,1,True
mercury,parcprinter-strips08,004,0,True
mercury,parcprinter-strips08,005,1,True
mercury,parcprinter-strips08,006,1,True
mercury,parcprinter-strips08,007,1,True
mercury,parcprinter-strips08,008,1,True
mercury,parcprinter-strips08,009,1,True
mercury,parcprinter-strips08,010,1,True
mercury,parcprinter-strips08,011,0,True
mercury,parcprinter-strips08,012,1,True
mercury,parcprinter-strips08,013,1,True
mercury,parcprinter-strips08,014,1,True
mercury,parcprinter-strips08,015,1,True
mercury,parcprinter-strips08,016,1,True
mercury,parcprinter-strips08,017,1,True
mercury,parcprinter-strips08,018,2,True
mercury,parcprinter-strips08,019,2,True
mercury,parcprinter-strips08,020,1,True
mercury,parcprinter-strips08,021,0,True
mercury,parcprinter-strips08,022,0,True
mercury,parcprinter-strips08,023,0,True
mercury,parcprinter-strips08,024,0,True
mercury,parcprinter-strips08,025,1,True
mercury,parcprinter-strips08,026,0,True
mercury,parcprinter-strips08,027,1,True
mercury,parcprinter-strips08,028,1,True
mercury,parcprinter-strips08,029,1,True
siw,parcprinter-strips08,000,0,True
siw,parcprinter-strips08,001,0,True
siw,parcprinter-strips08,002,0,True
siw,parcprinter-strips08,003,0,True
siw,parcprinter-strips08,004,0,True
siw,parcprinter-strips08,005,0,True
siw,parcprinter-strips08,006,0,True
siw,parcprinter-strips08,007,0,True
siw,parcprinter-strips08,008,0,True
siw,parcprinter-strips08,009,0,True
siw,parcprinter-strips08,010,0,True
siw,parcprinter-strips08,011,0,True
siw,parcprinter-strips08,012,0,True
siw,parcprinter-strips08,013,0,True
siw,parcprinter-strips08,014,0,True
siw,parcprinter-strips08,015,0,True
siw,parcprinter-strips08,016,0,True
siw,parcprinter-strips08,017,0,True
siw,parcprinter-strips08,018,0,True
siw,parcprinter-strips08,019,1,True
siw,parcprinter-strips08,020,0,True
siw,parcprinter-strips08,021,0,True
siw,parcprinter-strips08,022,0,True
siw,parcprinter-strips08,023,0,True
siw,parcprinter-strips08,024,0,True
siw,parcprinter-strips08,025,0,True
siw,parcprinter-strips08,026,0,True
siw,parcprinter-strips08,027,0,True
siw,parcprinter-strips08,028,0,True
siw,parcprinter-strips08,029,0,True
