bfs-f,transport,000,8,True
bfs-f,transport,001,21,True
bfs-f,transport,002,30,True
bfs-f,transport,003,6,True
bfs-f,transport,004,8,True
bfs-f,transport,005,28,True
bfs-f,transport,006,51,True
bfs-f,transport,007,43,True
bfs-f,transport,008,68,True
bfs-f,transport,009,73,True
bfs-f,transport,010,52,True
bfs-f,transport,011,39,True
bfs-f,transport,012,63,True
bfs-f,transport,013,558,True
bfs-f,transport,014,492,True
bfs-f,transport,015,343,True
bfs-f,transport,016,466,True
bfs-f,transport,017,354,True
bfs-f,transport,018,1592,True
bfs-f,transport,019,637,True
jasper,transport,000,6,True
jasper,transport,001,7,True
jasper,transport,002,9,True
jasper,transport,003,4,True
jasper,transport,004,6,True
jasper,transport,005,9,True
jasper,transport,006,9,True
jasper,transport,007,9,True
jasper,transport,008,11,True
jasper,transport,009,11,True
jasper,transport,010,10,True
jasper,transport,011,10,True
jasper,transport,012,13,True
jasper,transport,013,29,True
jasper,transport,014,26,True
jasper,transport,015,-1,False
jasper,transport,016,48,True
jasper,transport,017,45,True
jasper,transport,018,50,True
jasper,transport,019,53,True
mercury,transport,000,5,True
mercury,transport,001,5,True
mercury,transport,002,6,True
mercury,transport,003,4,True
mercury,transport,004,4,True
mercury,transport,005,5,True
mercury,transport,006,6,True
mercury,transport,007,7,True
mercury,transport,008,7,True
mercury,transport,009,8,True
mercury,transport,010,7,True
mercury,transport,011,7,True
mercury,transport,012,8,True
mercury,transport,013,19,True
mercury,transport,014,18,True
mercury,transport,015,19,True
mercury,transport,016,32,True
mercury,transport,017,31,True
mercury,transport,018,35,True
mercury,transport,019,38,True
siw,transport,000,13,True
siw,transport,001,19,True
siw,transport,002,52,True
siw,transport,003,23,True
siw,transport,004,37,True
siw,transport,005,64,True
siw,transport,006,131,True
siw,transport,007,32,True
siw,transport,008,144,True
siw,transport,009,66,True
siw,transport,010,30,True
siw,transport,011,36,True
siw,transport,012,46,True
siw,transport,013,1107,True
siw,transport,014,1183,True
siw,transport,015,1395,True
siw,transport,016,-1,False
siw,transport,017,-1,False
siw,transport,018,994,True
siw,transport,019,862,True
bfs-f,transport-strips08,000,0,True
bfs-f,transport-strips08,001,0,True
bfs-f,transport-strips08,002,0,True
bfs-f,transport-strips08,003,1,True
bfs-f,transport-strips08,004,0,True
bfs-f,transport-strips08,005,23,True
bfs-f,transport-strips08,006,14,True
bfs-f,transport-strips08,007,9,True
bfs-f,transport-strips08,008,21,True
bfs-f,transport-strips08,009,43,True
bfs-f,transport-strips08,010,0,True
bfs-f,transport-strips08,011,0,True
bfs-f,transport-strips08,012,0,True
bfs-f,transport-strips08,013,1,True
bfs-f,transport-strips08,014,1,True
bfs-f,transport-strips08,015,7,True
bfs-f,transport-strips08,016,8,True
bfs-f,transport-strips08,017,28,True
bfs-f,transport-strips08,018,50,True
bfs-f,transport-strips08,019,69,True
bfs-f,transport-strips08,020,0,True
bfs-f,transport-strips08,021,0,True
bfs-f,transport-strips08,022,0,True
bfs-f,transport-strips08,023,0,True
bfs-f,transport-strips08,024,1,True
bfs-f,transport-strips08,025,3,True
bfs-f,transport-strips08,026,9,True
bfs-f,transport-strips08,027,16,True
bfs-f,transport-strips08,028,30,True
bfs-f,transport-strips08,029,73,True
jasper,transport-strips08,000,0,True
jasper,transport-strips08,001,1,True
jasper,transport-strips08,002,1,True
jasper,transport-strips08,003,1,True
jasper,transport-strips08,004,2,True
jasper,transport-strips08,005,3,True
jasper,transport-strips08,006,4,True
jasper,transport-strips08,007,6,True
jasper,transport-strips08,008,7,True
jasper,transport-strips08,009,9,True
jasper,transport-strips08,010,0,True
jasper,transport-strips08,011,0,True
jasper,transport-strips08,012,1,True
jasper,transport-strips08,013,1,True
jasper,transport-strips08,014,2,True
jasper,transport-strips08,015,4,True
jasper,transport-strips08,016,5,True
jasper,transport-strips08,017,7,True
jasper,transport-strips08,018,9,True
jasper,transport-strips08,019,11,True
jasper,transport-strips08,020,0,True
jasper,transport-strips08,021,0,True
jasper,transport-strips08,022,1,True
jasper,transport-strips08,023,1,True
jasper,transport-strips08,024,2,True
jasper,transport-strips08,025,4,True
jasper,transport-strips08,026,5,True
jasper,transport-strips08,027,7,True
jasper,transport-strips08,028,9,True
jasper,transport-strips08,029,11,True
mercury,transport-strips08,000,0,True
mercury,transport-strips08,001,1,True
mercury,transport-strips08,002,2,True
mercury,transport-strips08,003,2,True
mercury,transport-strips08,004,2,True
mercury,transport-strips08,005,3,True
mercury,transport-strips08,006,4,True
mercury,transport-strips08,007,5,True
mercury,transport-strips08,008,5,True
