
 Revision: 308 
 Date: 2011-12-21 00:08:29 +0100 (Wed, 21 Dec 2011) 

 ./report.py 1.2

 -----------------------------------------------------------------------------
 * directory      : /home/isabel/Desktop/newResults/results/seq-sat/
 * snapshot       : None
 * name           : report
 * level          : None
 * planner        : .*
 * domain         : n-puzzlelearning08
 * problem        : .*
 * variables      : ['oktimefirstsol']
 * unroll         : False
 * sorting        : ['domain (ascending)']
 * style          : table
 -----------------------------------------------------------------------------

[('domain', '<')]
----
 name: report
+---------+--------------------+---------+----------------+
| planner |       domain       | problem | oktimefirstsol |
|   siw   | n-puzzlelearning08 |   013   |       0        |
|   siw   | n-puzzlelearning08 |   014   |       0        |
|   siw   | n-puzzlelearning08 |   015   |       0        |
|   siw   | n-puzzlelearning08 |   016   |       0        |
|   siw   | n-puzzlelearning08 |   017   |       0        |
|   siw   | n-puzzlelearning08 |   018   |       0        |
|   siw   | n-puzzlelearning08 |   019   |       0        |
|   siw   | n-puzzlelearning08 |   020   |       0        |
|   siw   | n-puzzlelearning08 |   021   |       0        |
|   siw   | n-puzzlelearning08 |   022   |       0        |
|   siw   | n-puzzlelearning08 |   023   |       0        |
|   siw   | n-puzzlelearning08 |   024   |       0        |
|   siw   | n-puzzlelearning08 |   025   |       0        |
|   siw   | n-puzzlelearning08 |   026   |       0        |
|   siw   | n-puzzlelearning08 |   027   |       0        |
|   siw   | n-puzzlelearning08 |   028   |       0        |
|   siw   | n-puzzlelearning08 |   029   |       0        |
+---------+--------------------+---------+----------------+
 legend:
   planner [key]
   domain [key]
   problem [key]
   oktimefirstsol: time stamp of the first *valid* solution file or -1 if none [raw data]

 created by IPCrun 1.2 (Revision: 312), Sun Feb 11 17:18:30 2018

