
 Revision: 308 
 Date: 2011-12-21 00:08:29 +0100 (Wed, 21 Dec 2011) 

 ./report.py 1.2

 -----------------------------------------------------------------------------
 * directory      : /home/isabel/Desktop/newResults/results/seq-sat/
 * snapshot       : None
 * name           : report
 * level          : None
 * planner        : .*
 * domain         : scanalyzer
 * problem        : .*
 * variables      : ['oktimefirstsol']
 * unroll         : False
 * sorting        : ['domain (ascending)']
 * style          : table
 -----------------------------------------------------------------------------

[('domain', '<')]
----
 name: report
+---------+---------------------+---------+----------------+
| planner |        domain       | problem | oktimefirstsol |
|   siw   | scanalyzer-strips08 |   013   |       1        |
|   siw   | scanalyzer-strips08 |   014   |       5        |
|   siw   | scanalyzer-strips08 |   015   |       2        |
|   siw   | scanalyzer-strips08 |   016   |       3        |
|   siw   | scanalyzer-strips08 |   017   |       24       |
|   siw   | scanalyzer-strips08 |   018   |       5        |
|   siw   | scanalyzer-strips08 |   019   |       9        |
|   siw   | scanalyzer-strips08 |   020   |       84       |
|   siw   | scanalyzer-strips08 |   021   |       0        |
|   siw   | scanalyzer-strips08 |   022   |       0        |
|   siw   | scanalyzer-strips08 |   023   |       0        |
|   siw   | scanalyzer-strips08 |   024   |       2        |
|   siw   | scanalyzer-strips08 |   025   |       33       |
|   siw   | scanalyzer-strips08 |   026   |       -1       |
|   siw   | scanalyzer-strips08 |   027   |       97       |
|   siw   | scanalyzer-strips08 |   028   |       -1       |
|   siw   | scanalyzer-strips08 |   029   |       92       |
+---------+---------------------+---------+----------------+
 legend:
   planner [key]
   domain [key]
   problem [key]
   oktimefirstsol: time stamp of the first *valid* solution file or -1 if none [raw data]

 created by IPCrun 1.2 (Revision: 312), Sun Feb 11 16:56:15 2018

